time,symbol,action,entry,sl,tp,exit,pnl,reason,exit_reason,pnl_cum
2025-08-11 18:35:00+00:00,EURUSD,sell,1.1603199999999998,1.1611199999999997,1.1587199999999998,1.1611699999999998,-0.0008700000000000175,"trend_sell_ok is true; atr 0.0005 >= atr_min_hint 0.00025; cooldown_active false; loss_pressure 0 -> normal risk. Sell bias aligned with price below long-term SMAs (dist_sma100 and dist_sma200 negative), volatility moderate (vol_rel 1.38) and RSI near neutral. SL ~1.6x ATR to avoid tight stops; TP ~3.2x ATR for reasonable upside.",SL,-0.0008700000000000175
2025-08-11 19:50:00+00:00,EURUSD,sell,1.1603999999999999,1.1609282142857142,1.1595196428571428,1.1609782142857143,-0.0005982142857144735,trend_sell_ok is true; ATR above atr_min_hint; cooldown inactive; loss_pressure=1 (moderately conservative); SL/TP adjusted slightly larger than normal.,SL,-0.001468214285714491
2025-08-12 06:20:00+00:00,EURUSD,buy,1.16215,1.16173,1.16299,1.1616799999999998,-0.0004900000000001925,trend_buy_ok=true; cooldown_inactive; loss_pressure=1 (moderate conservatism) -> SL≈1.58×ATR (0.00042) et TP≈3.15×ATR (0.00084); volatilité suffisante et stops pas trop serrés; ATR=0.0002664 et spread=0.0001; stratégie cohérente avec les flags et le contexte.,SL,-0.0019582142857146835
2025-08-12 17:35:00+00:00,EURUSD,buy,1.16605,1.1643539285714286,1.1688767857142859,1.1688267857142858,0.0027567857142857454,"trend_buy_ok=true; loss_pressure=1 (modérément conservateur); SL≈1.2×ATR, TP≈2.2×ATR; volatilité élevée (vol_rel=1.44); cooldown inactive.",TP,0.000798571428571062
2025-08-12 18:50:00+00:00,EURUSD,buy,1.16859,1.1673567857142857,1.17109,1.1673067857142856,-0.0013032142857144291,trend_buy_ok is true and price is above SMA20/100/200 with positive slopes; cooldown_inactive and loss_pressure=0. ATR=0.000822 suggests SL around 1x ATR (0.001) and TP around 3x ATR (0.0025); volatility regime moderate (vol_rel≈0.91) -> normal risk.,SL,-0.0005046428571433672
2025-08-12 19:35:00+00:00,EURUSD,buy,1.1683100000000002,1.1670328571428574,1.1704385714285717,1.1669828571428573,-0.0013471428571428601,"trend_buy_ok is True; cooldown_active is False; loss_pressure=1 -> moderately conservative; ATR-based targets: SL ≈ 1.4×ATR (≈0.001192), TP ≈ 2.4×ATR (≈0.0020434). ATR=0.0008514285714285665.",SL,-0.0018517857142862273
2025-08-13 05:50:00+00:00,EURUSD,buy,1.16819,1.1676725000000001,1.1690525,1.1676225,-0.0005875000000000541,ATR-based levels; loss_pressure=1 (moderate conservatism); trend_buy_ok=true; cooldown_active=false; atr>atr_min_hint; aim for slightly larger SL/TP than normal.,SL,-0.0024392857142862814
2025-08-13 11:35:00+00:00,EURUSD,buy,1.17188,1.171012857142857,1.1736142857142857,1.170962857142857,-0.0009371428571430607,"trend_buy_ok true; loss_pressure=2 -> agressive SL/TP malgré trend_sell_ok false; SL ~2x ATR, TP ~4x ATR.",SL,-0.003376428571429342
2025-08-14 00:20:00+00:00,EURUSD,sell,1.1698199999999999,1.1702164285714285,1.1691592857142856,1.1702664285714286,-0.0004664285714287364,trend_sell_ok=true; loss_pressure=1.5; ATR=0.000264>atr_min_hint=0.00025; cooldown_active=false; SL=0.0003; TP=0.0005.,SL,-0.0038428571428580785
2025-08-14 09:35:00+00:00,EURUSD,sell,1.1700199999999998,1.1706339285714285,1.1689967857142856,1.1690467857142857,0.0009532142857141745,trend_sell_ok=true; atr (0.000409) > atr_min_hint (0.00025) and cooldown_inactive. vol_rel=1.38; loss_pressure=1.25 → moderately conservative. Set SL ~1.5x ATR (0.0006) and TP ~2.2x ATR (0.0009) to align with volatility and avoid tight stops.,TP,-0.002889642857143904
2025-08-14 10:05:00+00:00,EURUSD,sell,1.1690099999999999,1.1700099999999998,1.1672099999999999,1.16726,0.0017299999999999182,"trend_sell_ok=true; atr=0.0005757 > atr_min_hint (0.00025); cooldown_active=false; loss_pressure=0; vol_rel=1.6496; SL ≈1.7x ATR, TP ≈3.1x ATR; stops not too tight given volatilité élevée; aligné avec les flags favorables.",TP,-0.0011596428571439858
2025-08-14 12:05:00+00:00,EURUSD,sell,1.1675099999999998,1.1685099999999997,1.1657099999999998,1.1685599999999998,-0.0010699999999999954,trend_sell_ok is True; ATR is moderate and price is below SMA20 indicating bearish tilt; volatility_rel > 1; cooldown_active false; loss_pressure=0 (normal risk); stop not too tight.,SL,-0.0022296428571439812
2025-08-14 12:50:00+00:00,EURUSD,sell,1.16847,1.1690839285714285,1.1674467857142856,1.1691339285714286,-0.000683928571428718,"trend_sell_ok=true; loss_pressure=1.0 (modérément conservateur); SL=1.3×ATR, TP=1.6×ATR; ATR > atr_min_hint; volatilité acceptable, éviter stops serrés",SL,-0.0029135714285726992
2025-08-14 21:50:00+00:00,EURUSD,sell,1.16397,1.1644167857142858,1.163225357142857,1.1644667857142859,-0.0005167857142859078,loss_pressure=1.0; moderately conservative sell setup. ATR=0.00029786; SL ≈1.24×ATR (~0.00037); TP ≈1.54×ATR (~0.00046); vol_rel=0.652; trend_sell_ok=True; cooldown_active=False; atr_min_hint=0.00025. Avoid stops trop serrés; align with volatility regime.,SL,-0.003430357142858607
2025-08-15 09:20:00+00:00,EURUSD,buy,1.1669800000000001,1.166577142857143,1.1676514285714286,1.1665271428571429,-0.00047285714285725476,trend_buy_ok = true; loss_pressure = 1 → modérément conservateur; ATR ≈0.000269 > atr_min_hint; cooldown_inactive; SL ≈1.10×ATR et TP ≈1.60×ATR; volatilité modérée.,SL,-0.003903214285715862
2025-08-15 12:05:00+00:00,EURUSD,buy,1.16836,1.1677600000000001,1.16936,1.16771,-0.0006700000000000395,"loss_pressure=2.0 → privilégier une action même si tous les drapeaux ne sont pas favorables; SL plus large et TP plus ambitieux en concordance avec ATR (~0.0003) et volatilité actuelle; trend_buy_ok=true, cooldown_active=false.",SL,-0.004573214285715901
2025-08-15 19:20:00+00:00,EURUSD,buy,1.1704800000000002,1.1694853571428572,1.172469285714286,1.17061,0.00010999999999974144,loss_pressure=3.0; trend_buy_ok=true; trend_sell_ok=false; cooldown_active=false; atr>atr_min_hint; choose BUY; SL = 2.5*ATR; TP = 5*ATR; aligns with volatility and avoids tight stops.,EOD,-0.00446321428571616
