time,symbol,action,entry,sl,tp,exit,pnl,reason,exit_reason,pnl_cum
2025-08-11 18:35:00+00:00,EURUSD,sell,1.1603199999999998,1.1613199999999997,1.1583199999999998,1.1613699999999998,-0.0010699999999999954,"trend_sell_ok = true; cooldown_active = false; vol_rel = 1.3819 et atr_ratio = 1.189; loss_pressure = 0; SL ≈ 2×ATR (0.0010), TP ≈ 4×ATR (0.0020).",SL,-0.0010699999999999954
2025-08-12 08:20:00+00:00,EURUSD,buy,1.16198,1.1615407142857144,1.162712142857143,1.1614907142857143,-0.0005092857142857477,Trend BUY allowed (trend_buy_ok=true). Volatility and ATR are supportive: vol_rel=1.284>1.1 and atr_ratio=1.18>1.0. cooldown_active=false; atr>atr_min_hint. loss_pressure=0.5 (normal) -> standard risk. Set SL ≈1x ATR and TP ≈2x ATR to keep stops reasonable and targets ambitious.,SL,-0.0015792857142857431
2025-08-12 09:20:00+00:00,EURUSD,buy,1.1612900000000002,1.1607478571428573,1.1621935714285716,1.1621435714285715,0.0008335714285713424,"trend_buy_ok is True; atr > atr_min_hint and cooldown_inactive; vol_rel 1.3145 et atr_ratio 1.451 indiquent une volatilité suffisante. loss_pressure 1.5: approche modérément conservatrice. SL = 1.5 * ATR, TP = 2.0 * ATR pour un équilibre risque/récompense.",TP,-0.0007457142857144007
2025-08-12 15:35:00+00:00,EURUSD,sell,1.1639499999999998,1.165115714285714,1.1620071428571428,1.1651657142857141,-0.00123571428571432,Signal de vente activé par trend_sell_ok; volatilité normale (vol_rel >1.1 et atr_ratio >1.0); loss_pressure = 0 → approche normale. SL basé sur ATR ~1x (0.0008); TP ~1.5x ATR (0.00117).,SL,-0.0019814285714287207
2025-08-12 17:35:00+00:00,EURUSD,buy,1.16605,1.1643539285714286,1.1688767857142859,1.1688267857142858,0.0027567857142857454,"trend_buy_ok=true; volatility acceptable (vol_rel>1.1, atr_ratio>1.0); loss_pressure=1 => SL/TP légèrement plus grands que la normale; ATR-based levels; cooldown_inactive.",TP,0.0007753571428570248
2025-08-13 04:35:00+00:00,EURUSD,buy,1.1679400000000002,1.1674332142857144,1.1687846428571431,1.1673832142857143,-0.0005767857142858568,"trend_buy_ok=true; volatilité et ATR satisfont les conditions (vol_rel>1.1, atr_ratio>1.0); cooldown inactive; loss_pressure=0 (normal). SL≈1 ATR, TP≈2 ATR; alignement avec le régime et les drapeaux.",SL,0.00019857142857116795
2025-08-13 05:35:00+00:00,EURUSD,buy,1.16809,1.1675607142857143,1.168972142857143,1.1689221428571428,0.0008121428571427258,trend_buy_ok=true; loss_pressure=1 (modérément conservateur); SL/TP basés sur ATR; volatilité acceptable (vol_rel>1.1 et atr_ratio>1.0); cooldown_inactif.,TP,0.0010107142857138937
2025-08-13 09:50:00+00:00,EURUSD,buy,1.1693,1.1686828571428571,1.1703285714285714,1.1702785714285713,0.0009585714285712732,"trend_buy_ok=true and trend_sell_ok=false -> buy; atr=0.000411, atr_ratio=1.61, vol_rel=1.18 -> normal risk; loss_pressure=0; cooldown_active=false; using 1 ATR SL and 1.5 ATR TP.",TP,0.001969285714285167
2025-08-13 10:35:00+00:00,EURUSD,buy,1.17083,1.1700275,1.1721675,1.1721175,0.001267499999999886,"trend_buy_ok=true; volatility acceptable (vol_rel=1.4090748765182624, atr_ratio=1.8829030392919437); atr=0.000534999999999984; SL≈0.0008 TP≈0.0012; cooldown_active=false; loss_pressure=0.",TP,0.003236785714285053
2025-08-13 19:05:00+00:00,EURUSD,buy,1.1714,1.1706874999999999,1.1725875000000001,1.1706374999999998,-0.0007825000000002214,"trend_buy_ok=true; volatility within acceptable range (vol_rel=1.1898, atr_ratio=1.0428); cooldown_active=false; loss_pressure=0 (normal); ATR above min hint; setting SL=1*ATR and TP=2*ATR for balanced risk/reward.",SL,0.0024542857142848314
2025-08-14 06:35:00+00:00,EURUSD,sell,1.1703199999999998,1.1711199999999997,1.1687199999999998,1.1687699999999999,0.0015299999999999403,trend_sell_ok est True et les conditions de volatilité sont satisfaites; loss_pressure faible (0.5) => risque normal; SL/TP configurés pour éviter stops trop serrés.,TP,0.003984285714284772
2025-08-14 10:05:00+00:00,EURUSD,sell,1.1690099999999999,1.17021,1.1670099999999999,1.16706,0.0019299999999998962,"trend_sell_ok true; volatilité acceptable (vol_rel=1.6496, atr_ratio=2.507); atr > atr_min_hint (0.0005757 > 0.00025); cooldown_active=false; loss_pressure=0 -> normal; SL ~1.2e-3; TP ~2.0e-3.",TP,0.005914285714284668
2025-08-14 12:20:00+00:00,EURUSD,sell,1.1684999999999999,1.1692999999999998,1.1661,1.16935,-0.0008700000000000175,"trend_sell_ok active; volatility within range (vol_rel>1.1, ATR ratio>1); loss_pressure=0; cooldown_inactive; SL≈1.6x ATR, TP≈4.8x ATR for a calibrated downside move.",SL,0.0050442857142846504
2025-08-14 15:05:00+00:00,EURUSD,sell,1.16915,1.169875357142857,1.1679410714285714,1.1679910714285715,0.001138928571428408,"trend_sell_ok est True; volatilité et volatilité relative acceptables (vol_rel ~1.127, atr_ratio ~1.289); cooldown inactive; loss_pressure=1 -> approche modérément conservatrice. SL et TP légèrement plus grands que la normale (1.5x ATR pour le SL, ~2x ATR pour le TP) pour refléter le contexte et éviter des stops trop serrés.",TP,0.0061832142857130585
2025-08-14 15:50:00+00:00,EURUSD,sell,1.1672799999999999,1.1685796428571429,1.1651139285714285,1.1651639285714286,0.0020960714285712867,"trend_sell_ok true; volatility acceptable (vol_rel 1.4536, atr_ratio 2.0897); cooldown inactive; loss_pressure 0; SL ≈1.2x ATR (0.001), TP ≈1.8x ATR (0.0016)",TP,0.008279285714284344
