time,symbol,action,entry,sl,tp,exit,pnl,reason,exit_reason,pnl_cum
2025-08-11 18:35:00+00:00,EURUSD,sell,1.1603199999999998,1.1613199999999997,1.1583199999999998,1.1613699999999998,-0.0010699999999999954,trend_sell_ok true; volatilité normale (vol_rel>1.1 et atr_ratio>1); cooldown inactive; loss_pressure=0 → stratégie normale avec SL≈2*ATR et TP≈4*ATR.,SL,-0.0010699999999999954
2025-08-12 08:20:00+00:00,EURUSD,buy,1.16198,1.1613942857142856,1.1631514285714286,1.1613442857142855,-0.0006557142857145171,"trend_buy_ok true; volatility acceptable (vol_rel 1.284, atr_ratio 1.18); atr_min_hint met; cooldown false; loss_pressure 0.5; SL=2*ATR, TP=4*ATR.",SL,-0.0017257142857145125
2025-08-12 09:20:00+00:00,EURUSD,buy,1.1612900000000002,1.160567142857143,1.1623742857142858,1.1623242857142857,0.0010142857142855432,"trend_buy_ok true; trend_sell_ok false -> buy allowed. Volatility acceptable (vol_rel 1.3145, atr_ratio 1.4515); cooldown inactive; loss_pressure 1.5 (moderately conservative). SL=atr*2, TP=atr*3 to align with ATR regime and avoid stops too tight.",TP,-0.0007114285714289693
2025-08-12 15:35:00+00:00,EURUSD,sell,1.1639499999999998,1.165115714285714,1.1616499999999998,1.1651657142857141,-0.00123571428571432,"SELL enabled by trend_sell_ok; volatility favorable (vol_rel≈2.06, atr_ratio≈2.22); ATR-based risk: SL≈1.1e-3, TP≈2.3e-3; loss_pressure=0 (normal); cooldown inactive; avoid overly tight stops.",SL,-0.0019471428571432893
2025-08-12 17:35:00+00:00,EURUSD,buy,1.16605,1.16435,1.1688767857142859,1.1688267857142858,0.0027567857142857454,"loss_pressure=1 (modérément conservateur); ATR-based SL/TP with SL ~1.5x ATR and TP ~2x ATR; trend_buy_ok=true; cooldown inactive; volatility not flat (vol_rel=1.44, ATR ratio=1.97)",TP,0.0008096428571424561
2025-08-13 04:35:00+00:00,EURUSD,buy,1.1679400000000002,1.1674332142857144,1.1687846428571431,1.1673832142857143,-0.0005767857142858568,Bullish setup: trend_buy_ok=true; volatility/ATR in range; cooldown_inactive; loss_pressure=0 (normal). SL=1 ATR; TP=2 ATR.,SL,0.00023285714285659932
2025-08-13 05:35:00+00:00,EURUSD,buy,1.16809,1.1675607142857143,1.168972142857143,1.1689221428571428,0.0008121428571427258,trend_buy_ok=true; trend_sell_ok=false; cooldown_active=false; atr>atr_min_hint; vol_rel=1.317>1.1; atr_ratio=1.317>1.0; loss_pressure=1 (moderately conservative); SL = ATR * 1.1; TP = ATR * 1.5,TP,0.0010449999999993251
2025-08-13 09:50:00+00:00,EURUSD,buy,1.1693,1.1686828571428571,1.1703285714285714,1.1702785714285713,0.0009585714285712732,"trend_buy_ok=true; volatility acceptable (vol_rel=1.179>1.1, atr_ratio=1.61>1.0); cooldown_inactive; loss_pressure=0; SL ~1.5*ATR (0.00061714), TP ~2*ATR (0.00082286).",TP,0.0020035714285705983
2025-08-13 10:35:00+00:00,EURUSD,buy,1.17083,1.1698300000000001,1.17243,1.17238,0.0015299999999999403,"trend_buy_ok = true; volatilité acceptable (vol_rel 1.409, atr_ratio 1.883); atr > atr_min_hint; cooldown_active = false; loss_pressure = 0 → approche normale.",TP,0.0035335714285705385
2025-08-13 18:50:00+00:00,EURUSD,buy,1.17118,1.170379642857143,1.1725139285714288,1.1703296428571428,-0.0008703571428573054,"trend_buy_ok=true; volatility acceptable (vol_rel=1.1994931884614615, atr_ratio=1.167570609106093); atr=0.0005335714285714348; loss_pressure=0; normal risk; SL≈1×ATR, TP≈2×ATR",SL,0.002663214285713233
