time,symbol,action,entry,sl,tp,exit,pnl,reason,exit_reason,pnl_cum
2025-07-02 13:50:00+00:00,EURUSD,sell,1.17685,1.1775571428571427,1.1752942857142856,1.1753442857142857,0.0014857142857142213,"trend_sell_ok=true; direction matches sell (slope_sma20<0, slope_sma100<=0, dist_sma20<0); vol_rel>vol_rel_min and atr_ratio>atr_ratio_min; session=newyork with overlap; rsi14 not extreme; spread_price below 0.6*atr; cooldown_inactive; loss_pressure=0; trades_in_day=0",TP,0.0014857142857142213
2025-07-02 15:05:00+00:00,EURUSD,sell,1.17542,1.176302,1.1734795999999998,1.176352,-0.000952000000000155,"sell: slope_sma20<0, slope_sma100<=0, dist_sma20<0; session=newyork (overlap=1) allowed; vol_rel=1.255>=1.1; atr_ratio=1.3277>=1.0; rsi14 not extreme; spread_price=0.0001 < 0.6*atr; cooldown_inactive; loss_pressure=0 (normal sizing). sl_points = max(1.8*atr, 3*spread, 1.2*stop_min) = 0.000882; tp_points = max(tp_rr*sl_points, 1.5*atr) = 0.0019404.",SL,0.0005337142857140664
2025-07-02 16:05:00+00:00,EURUSD,sell,1.176,1.178052857142857,1.1702519999999998,1.1781028571428571,-0.002122857142857184,"Sell allowed by trend_sell_ok; session=newyork with no overlap; vol_rel and atr_ratio gating passed; direction impulse satisfied (slope_sma20<0, slope_sma100<=0, dist_sma20<0); RSI not extreme; spread acceptable; atr above min; cooldown inactive; loss_pressure 1.0 (modérément conservateur); sizing: sl_mult≈2.0; tp_rr≈2.8 (in 2.6~3.0 range due to vol_rel/atr_ratio); sl_points=max(2.0*atr,3*spread_price,1.2*stop_level_min)=0.002052857..., tp_points=max(tp_rr*sl_points,1.5*atr)=0.005748.",SL,-0.0015891428571431178
2025-07-03 10:50:00+00:00,EURUSD,buy,1.18029,1.1795044285714287,1.1824896,1.1794544285714286,-0.0008555714285714911,"trend_buy_ok is True; trend_sell_ok is False so only buy allowed. London session with no overlap; vol_rel=1.444>vol_rel_min=1.1 and atr_ratio=1.633>atr_ratio_min=1.0. Slope_sma20>0, slope_sma100>0, dist_sma20>0. RSI 59.8 not extreme. Spread 0.0001 < 0.6*atr; cooldown inactive; atr>atr_min_hint (0.00025). loss_streak=2 but gating (vol+session+direction) is green, so not flat. risk sizing uses sl_mult=1.8 and tp_rr≈2.8 due to atr_ratio>1.6; sl_points derived as max(1.8*atr,3*spread,1.2*stop_level_min)=0.00078557; tp_points=max(tp_rr*sl_points,1.5*atr)=0.0021996.",SL,-0.002444714285714609
2025-07-03 16:05:00+00:00,EURUSD,sell,1.1740599999999999,1.1771143214285713,1.1679513571428572,1.1771643214285714,-0.0031243214285715326,fallback: APITimeoutError,SL,-0.0055690357142861415
2025-07-04 08:05:00+00:00,EURUSD,buy,1.17811,1.1775357142857144,1.179373428571428,1.1774857142857142,-0.0006442857142857439,"buy: trend_buy_ok true; slope_sma20>0, slope_sma100>=0, dist_sma20>0; session london_open with overlap 0; vol_rel and atr_ratio acima min; rsi14 not extreme; spread acceptable; loss_pressure 1.25 (modérément conservateur); trades_in_day 0; cooldown inactive; sizing: sl_mult=2.0, tp_rr=2.2; sl_points=max(2.0*atr,3*spread,1.2*stop_level_min)=0.000574285714..., tp_points=max(tp_rr*sl_points,1.5*atr)=0.001263428571...",SL,-0.006213321428571885
2025-07-04 12:20:00+00:00,EURUSD,buy,1.1775900000000001,1.1768600000000002,1.1792690000000001,1.1768100000000001,-0.000800000000000003,"buy signal validated: trend_buy_ok, direction constraints met, vol_rel/atr_ratio gating passed, session allowed, RSI within limits, spread acceptable, cooldown/intraday checks passed, loss_pressure moderate (1.0-2.0) -> ATR-based sizing applied.",SL,-0.007013321428571888
2025-07-07 10:20:00+00:00,EURUSD,sell,1.1755399999999998,1.176415801142857,1.1737883977142856,1.1738383977142857,0.0016816022857141432,fallback: APITimeoutError,TP,-0.005331719142857745
2025-07-07 11:20:00+00:00,EURUSD,sell,1.17359,1.1745915714285713,1.1713865428571426,1.1714365428571427,0.0021334571428571958,"sell: trend_sell_ok true; direction: slope_sma20<0, slope_sma100<=0, dist_sma20<0; session london_open with no overlap; vol_rel 1.429>1.1 and atr_ratio 1.531>1.0; rsi14 not extreme; spread 0.0001 < 0.6*atr; cooldown_inactive; loss_pressure=0; trades_in_day=1",TP,-0.0031982620000005494
2025-07-07 19:50:00+00:00,EURUSD,sell,1.17054,1.1716714285714285,1.1682771428571428,1.1717214285714286,-0.0012014285714286666,fallback: APITimeoutError,SL,-0.004399690571429216
