time,symbol,action,entry,sl,tp,exit,pnl,reason,exit_reason,pnl_cum
2025-07-02 13:50:00+00:00,EURUSD,sell,1.17685,1.1775571428571427,1.1752942857142856,1.1753442857142857,0.0014857142857142213,"trend_sell_ok is True; slope_sma20<0, slope_sma100<=0, dist_sma20<0; vol_rel>=vol_rel_min and atr_ratio>=atr_ratio_min; session=newyork with overlap; rsi14 not extreme; spread < 0.6*atr; cooldown inactive; loss_pressure 0; trades_in_day 0",TP,0.0014857142857142213
2025-07-02 15:05:00+00:00,EURUSD,sell,1.17542,1.176302,1.1733031999999999,1.176352,-0.000952000000000155,"Sell: trend_sell_ok true; direction criteria met (slope_sma20<0, slope_sma100<=0, dist_sma20<0); vol_rel 1.2553789 >= vol_rel_min 1.1 and atr_ratio 1.3277333 >= atr_ratio_min 1.0; session=newyork with overlap (is_session_overlap=1); RSI not in extreme (rsi14=35.37); spread_price 0.0001 < 0.6*atr (0.000294); cooldown_active=false; loss_pressure=0; trades_in_day=1; sizing: sl_mult=1.8, tp_rr=2.4; sl_points=0.000882, tp_points=0.0021168",SL,0.0005337142857140664
2025-07-02 16:05:00+00:00,EURUSD,sell,1.176,1.178052857142857,1.1702519999999998,1.1781028571428571,-0.002122857142857184,"sell; trend_sell_ok OK; session=newyork; slope_sma20<0, slope_sma100<=0, dist_sma20<0; vol_rel=1.886>1.6 and atr_ratio=2.302>1.6; rsi14 not extreme; spread_price=0.0001 < 0.6*atr; cooldown_inactive; loss_pressure=1.0 -> sl_mult~2.0; tp_rr adjusted -> ~2.8 due to regime; risk sizing accordingly.",SL,-0.0015891428571431178
2025-07-03 10:50:00+00:00,EURUSD,buy,1.18029,1.179417142857143,1.182733999999999,1.1793671428571428,-0.0009428571428572253,"trend_buy_ok=true; session london_open; vol_rel=1.444>vol_rel_min(1.1) and atr_ratio=1.633>atr_ratio_min(1.0); direction ok: slope_sma20>0, slope_sma100>=0, dist_sma20>0; rsi14=59.8 not extreme; spread_price=0.0001 < 0.6*atr; cooldown_inactive; loss_pressure=1.0 (moderately conservative) -> base sl_mult≈2.0, tp_rr adjusted to≈2.8 due to atr_ratio>1.6; sl_points=max(2.0*atr,3*spread,1.2*stop)=0.000872857..., tp_points=max(2.8*sl_points,1.5*atr)≈0.002444",SL,-0.002532000000000343
2025-07-03 16:05:00+00:00,EURUSD,sell,1.1740599999999999,1.1768685714285712,1.1661959999999998,1.1769185714285713,-0.002878571428571377,"Sell signal: trend_sell_ok true; direction criteria met (slope_sma20<0, slope_sma100<=0, dist_sma20<0); session=newyork; vol_rel=2.1608 and atr_ratio=3.5049 exceed vol_rel_min/atr_ratio_min; RSI not at extreme; spread_price 0.0001 < 0.6*atr; cooldown_inactive; loss_pressure=1.5 (1.0-2.0) with loss_streak=3 but not flat due to vol/session/direction; risk sizing uses sl_mult≈2.0 (1.9-2.1 band) and tp_rr≈2.8 (vol_rel/atr_ratio dependent); sl_points = max(2*atr, 3*spread_price, 1.2*stop_level_min) ≈ 0.00281; tp_points = max(tp_rr*sl_points, 1.5*atr) ≈ 0.00786.",SL,-0.00541057142857172
2025-07-04 08:05:00+00:00,EURUSD,buy,1.17811,1.1775357142857144,1.1794308581428572,1.1774857142857142,-0.0006442857142857439,"buy allowed: trend_buy_ok true, session london_open, slope_sma20>0, slope_sma100>=0, dist_sma20>0; rsi14 not extreme; spread acceptable; vol_rel and atr_ratio above mins; cooldown inactive; loss_pressure 1.25 -> adjusted sl_mult to 2.0 and tp_rr to 2.3; sl_points=0.0005742857142857335, tp_points=0.001320858142857187",SL,-0.006054857142857464
2025-07-07 10:20:00+00:00,EURUSD,sell,1.1755399999999998,1.1764181428571427,1.1736080857142857,1.1736580857142858,0.001861914285714048,"sell signal: trend_sell_ok is True and directional conditions met (slope_sma20<0, slope_sma100<=0, dist_sma20<0); session London_Open with overlap (allowed); vol_rel=1.383>vol_rel_min=1.1 and atr_ratio=1.498>atr_ratio_min=1.0; RSI not extreme; spread=0.0001 < 0.6*atr; cooldown inactive; atr=0.000487857>atr_min_hint=0.00025; loss_pressure=0.406 (normal regime); loss_streak=5 but all gating (vol/session/direction) green, so proceed; risk sizing uses sl_mult=1.8, tp_rr=2.2; sl_points=max(1.8*atr,3*spread,1.2*stop_level_min)=0.0008781428571428432; tp_points=max(tp_rr*sl_points,1.5*atr)=0.001931914285714255",TP,-0.004192942857143416
2025-07-07 11:20:00+00:00,EURUSD,sell,1.17359,1.1745915714285713,1.1713865428571426,1.1714365428571427,0.0021334571428571958,"Sell signal valide: trend_sell_ok true et direction/impulsion satisfaisant (slope_sma20<0, slope_sma100<=0, dist_sma20<0). Session London_open with overlap (is_session_overlap==0) -> acceptable. Volatilité et volatilité relative: vol_rel=1.429>vol_rel_min(1.1) et atr_ratio=1.531>atr_ratio_min(1.0). RSI non extrême (rsi14=36.29). Spread raisonnable (spread_price=0.0001 < 0.6*atr). ATR au-dessus du seuil (atr_min_hint=0.00025) et cooldown_inactif. Profit/Loss risk: loss_pressure=0.0, trades_in_day=1, donc gestion risque normal; sizing ATR appliqué avec sl_mult=1.8 et tp_rr=2.2 (tp ≈ 2.0×sl_points).",TP,-0.0020594857142862202
2025-07-07 19:50:00+00:00,EURUSD,sell,1.17054,1.1718977142857143,1.1667383999999998,1.1719477142857144,-0.001427714285714512,"trend_sell_ok true; direction/impulsion satisfied via slope_sma20<0, slope_sma100<=0, dist_sma20<0; session=newyork; vol_rel=1.783>1.1; atr_ratio=1.823>1.0; rsi14 not triggering sell; spread acceptable; atr>atr_min_hint; cooldown_inactive; loss_pressure=0; trades_in_day=2.",SL,-0.0034872000000007322
2025-07-08 16:50:00+00:00,EURUSD,sell,1.1708699999999999,1.171968,1.1677955999999998,1.172018,-0.001168000000000149,"trend_sell_ok=true; session=newyork; is_session_overlap=0; direction: slope_sma20<0, slope_sma100<=0, dist_sma20<0; vol_rel=1.627>vol_rel_min(1.1); atr_ratio=1.588>atr_ratio_min(1.0); rsi14=37.6 (not extreme); spread_price=0.0001 (<0.6*atr=0.000366); cooldown_active=false; loss_pressure=0.25 (normal); trades_in_day=0",SL,-0.004655200000000881
