time,symbol,action,entry,sl,tp,exit,pnl,reason,exit_reason,pnl_cum
2025-07-02 13:50:00+00:00,EURUSD,sell,1.17685,1.1775571428571427,1.1752942857142856,1.1753442857142857,0.0014857142857142213,"trend_sell_ok true; direction OK (slope_sma20<0, slope_sma100<=0, dist_sma20<0); vol_rel=1.247654936>vol_rel_min(1.1) and atr_ratio=1.10428>atr_ratio_min(1.0); session=newyork (overlap=1); rsi14=49.2 (not extreme); spread_price=0.0001 < 0.6*atr; cooldown false; loss_pressure 0; trades_in_day 0",TP,0.0014857142857142213
2025-07-02 15:05:00+00:00,EURUSD,sell,1.17542,1.176302,1.1734796,1.176352,-0.000952000000000155,"Sell signal: negative impulse (slope_sma20<0, slope_sma100<=0, dist_sma20<0) with trend_sell_ok; vol_rel and atr_ratio above thresholds; session=newyork (overlap=1); spread acceptable; cooldown inactive; ATR-based sizing applied (sl_mult=1.8, tp_rr=2.2).",SL,0.0005337142857140664
2025-07-02 16:05:00+00:00,EURUSD,sell,1.176,1.178052857142857,1.1714837142857142,1.1781028571428571,-0.002122857142857184,"sell; direction OK (slope_sma20<0, slope_sma100<=0, dist_sma20<0); session=newyork with no overlap; vol_rel=1.886>vol_rel_min(1.1) and atr_ratio=2.302>atr_ratio_min(1.0); RSI neutral; spread acceptable (spread_price < 0.6*atr); atr_min_hint satisfied; cooldown inactive; loss_pressure=1.0-2.0 -> risk sizing: sl_mult~2.0 and tp_rr~2.2; sl_points=max(2.0*atr,3*spread_price,1.2*stop_level_min)=0.002052857142857174; tp_points=max(2.2*sl_points,1.5*atr)=0.004516285714285783",SL,-0.0015891428571431178
2025-07-03 10:50:00+00:00,EURUSD,buy,1.18029,1.179417142857143,1.1822102857142858,1.1793671428571428,-0.0009428571428572253,"buy due to trend_buy_ok and gating: London session, positive slope/dist_sma20; RSI not extreme; spread < 0.6*atr; cooldown inactive; vol_rel 1.444 > vol_rel_min 1.1; atr_ratio 1.633 > atr_ratio_min 1.0; loss_pressure 1.0-2.0 => sl_mult≈2.0, tp_rr≈2.2; sl_points and tp_points computed accordingly.",SL,-0.002532000000000343
2025-07-03 16:05:00+00:00,EURUSD,sell,1.1740599999999999,1.1768685714285712,1.1661959999999998,1.1769185714285713,-0.002878571428571377,"trend_sell_ok: true; vol_rel=2.1608 >= vol_rel_min(1.1); atr_ratio=3.5049 >= atr_ratio_min(1.0); session=newyork with is_session_overlap=0; slope_sma20<0; slope_sma100<=0; dist_sma20<0; rsi14=32.1 > 28; spread_price=0.0001 < 0.6*atr; atr_min_hint=0.00025 satisfied; cooldown_active=false; loss_pressure=1.5 -> conservative sizing: sl_mult≈2.0, tp_rr≈2.8; sl_points=max(atr*sl_mult,3*spread_price,1.2*stop_level_min)=0.00280857; tp_points=max(tp_rr*sl_points,1.5*atr)=0.007864",SL,-0.00541057142857172
2025-07-04 08:05:00+00:00,EURUSD,buy,1.17811,1.1775357142857144,1.1794308571428571,1.1774857142857142,-0.0006442857142857439,"buy allowed: trend_buy_ok true; session london_open; volatility/atr above minima (vol_rel=1.141>1.1, atr_ratio=1.103>1.0); direction satisfied (slope_sma20>0, slope_sma100>=0, dist_sma20>0); RSI not overbought (rsi14=65.88); spread acceptable (0.0001 < 0.6*atr); cooldown inactive; loss_streak=4 but gating conditions met (vol/session/direction OK); loss_pressure=1.25 implies modest sizing: sl_mult≈2.0, tp_rr≈2.3; sl_points=2.0*atr=0.0005743, tp_points=tp_rr*sl_points=2.3*0.0005743≈0.00132086.",SL,-0.006054857142857464
2025-07-04 12:20:00+00:00,EURUSD,buy,1.1775900000000001,1.1768600000000002,1.1791960000000001,1.1768100000000001,-0.000800000000000003,"trend_buy_ok true; vol_rel 1.180 > vol_rel_min 1.1 and atr_ratio 1.099 > atr_ratio_min 1.0; session london_open (overlap allowed); slope_sma20>0, slope_sma100>=0, dist_sma20>0; rsi14 not extreme; spread_price 0.0001 < 0.6*atr; cooldown_inactive; loss_pressure 1.625 -> adjust sl_mult ~2.0 and tp_rr ~2.2; sl_points = max(2.0*atr, 3*spread_price, 1.2*stop_level_min) = max(0.00073,0.0003,0) = 0.00073; tp_points = max(tp_rr*sl_points, 1.5*atr) = max(2.2*0.00073,0.0005475) = 0.001606",SL,-0.006854857142857467
2025-07-07 10:20:00+00:00,EURUSD,sell,1.1755399999999998,1.1766132856999998,1.1731787713999997,1.1732287713999998,0.0022912285999999926,"Sell due to trend direction: slope_sma20<0, slope_sma100<=0, dist_sma20<0 and trend_sell_ok=true. Session London_open with no overlap. vol_rel=1.383>vol_rel_min=1.1; atr_ratio=1.498>atr_ratio_min=1.0; RSI neutral (35.8). Spread 0.0001 < 0.6*atr; atr=0.000487857... > atr_min_hint. cooldown_inactive. Loss_streak=6 -> not flat because gating (vol+session+direction) are green; apply slight sl_mult widening to 2.2 (within 2.0-2.3) and keep tp_rr>=2.0. Therefore sl_points = max(2.2*atr,3*spread,1.2*stop) ≈ 0.00107329; tp_points = tp_rr*sl_points ≈ 0.00236123.",TP,-0.004563628542857474
2025-07-07 12:20:00+00:00,EURUSD,sell,1.17257,1.1734391428571427,1.1704840571428572,1.1734891428571428,-0.0009391428571428962,"trend_sell_ok=true; vol_rel=1.196>=vol_rel_min=1.1; atr_ratio=1.254>=atr_ratio_min=1.0; session london_open with overlap; direction: slope_sma20<0, slope_sma100<=0, dist_sma20<0; rsi14=34.5 not extreme; spread_price=0.0001 < 0.6*atr; cooldown_active=false; loss_pressure=0 -> normal; sl_mult≈1.8; tp_rr≈2.4; sl_points=max(1.8*atr,3*spread_price,1.2*stop_level_min)=0.00086914; tp_points=max(2.4*sl_points,1.5*atr)=0.00208594",SL,-0.0055027714000003706
2025-07-07 19:50:00+00:00,EURUSD,sell,1.17054,1.1720485714285713,1.1672211428571426,1.1720985714285714,-0.0015785714285715203,sell due to negative slope/dist_sma20 with session=newyork; vol_rel and atr_ratio gating passed; RSI not forcing; loss_pressure moderate; spread and cooldown OK,SL,-0.007081342828571891
