time,symbol,action,entry,sl,tp,exit,pnl,reason,exit_reason,pnl_cum
2025-07-02 04:50:00+00:00,EURUSD,buy,1.1799600000000001,1.1794307142857146,1.18096,1.1793807142857144,-0.0005992857142856712,"buy signal allowed by trend_buy_ok; volatility and ATR conditions acceptable (vol_rel 1.456, atr_ratio 1.289); cooldown inactive; loss_pressure 0; ATR > atr_min_hint; SL ~1.4x ATR, TP ~2.8x ATR.",SL,-0.0005992857142856712
2025-07-02 05:20:00+00:00,EURUSD,buy,1.1796600000000002,1.1790610714285716,1.1806582142857145,1.1790110714285715,-0.0006689285714286198,"trend_buy_ok is True; cooldown_active is False; vol_rel and atr_ratio indicate normal volatility; ATR-based SL/TP with loss_pressure=1 (moderately conservative): SL ~1.2x ATR, TP ~1.8x ATR.",SL,-0.001268214285714291
2025-07-02 17:05:00+00:00,EURUSD,sell,1.17587,1.1769971428571429,1.1739914285714286,1.177047142857143,-0.0011971428571429877,"loss_pressure=1.0 (moderately conservative). trend_sell_ok is True; volatility acceptable (vol_rel=1.256, atr_ratio=1.418). ATR=0.0007514; SL ≈1.46×ATR (~0.0011); TP ≈2.13×ATR (~0.0016). cooldown_active=False.",SL,-0.0024653571428572786
2025-07-03 10:35:00+00:00,EURUSD,buy,1.18097,1.1803035714285715,1.1820807142857144,1.1802535714285713,-0.0007364285714287289,"ATR-based levels: SL ≈1.5×ATR, TP ≈2×ATR; trend_buy_ok true; cooldown inactive; vol_rel and ATR_ratio above thresholds; loss_pressure 0.5 (normal)",SL,-0.0032017857142860075
2025-07-03 11:20:00+00:00,EURUSD,buy,1.18077,1.1799014285714287,1.1820728571428574,1.1798514285714286,-0.0009385714285715463,"Loss_pressure=1.5 -> moderately conservative. Use SL=2*ATR and TP=3*ATR (0.00086857, 0.00130286). Volatility acceptable (vol_rel=1.2705, atr_ratio=1.5157); cooldown_inactive; trend_buy_ok=true.",SL,-0.004140357142857554
2025-07-04 07:50:00+00:00,EURUSD,buy,1.17785,1.1774203571428572,1.1785660714285715,1.177370357142857,-0.0004996428571429701,"Conditions favorables: trend_buy_ok true, cooldown_inactive, volatility/ATR normales (vol_rel>1.1, atr_ratio>1.0); loss_pressure=0.625 (garde); SL ~1.12x ATR, TP ~2.45x ATR.",SL,-0.004640000000000524
2025-07-04 10:50:00+00:00,EURUSD,buy,1.1777900000000001,1.1770957142857144,1.178947142857143,1.1770457142857143,-0.0007642857142858639,"loss_pressure moderate; SL ~1.3x ATR (0.0006), TP ~2x ATR (0.0010); vol_rel 1.4258, atr_ratio 1.5557; cooldown_active false; trend_buy_ok true",SL,-0.005404285714286388
2025-07-07 00:20:00+00:00,EURUSD,buy,1.1780100000000002,1.1772717857142858,1.1792403571428574,1.1772217857142857,-0.000808214285714517,"trend_buy_ok true; volatility/ATR conditions acceptable; cooldown_inactive; loss_pressure 1.312 (moderately conservative); SL ~1.5×ATR, TP ~2×ATR to avoid tight stops.",SL,-0.006212500000000905
2025-07-07 04:35:00+00:00,EURUSD,buy,1.1779300000000001,1.1773300000000002,1.17893,1.17728,-0.0006700000000000395,Buy activé: trend_buy_ok=true et trend_sell_ok=false. loss_pressure=1.656 => conservateur modérément; vol_rel=1.1879 et atr_ratio=1.372 > seuils; cooldown_active=false; atr=0.000362 > atr_min_hint (0.00025). Sl_points ~0.0006 (≈1.65x ATR) et Tp_points ~0.0010 (≈2.76x ATR) offrent des niveaux cohérents avec la volatilité sans stops trop serrés.,SL,-0.006882500000000944
2025-07-07 19:50:00+00:00,EURUSD,sell,1.17054,1.1716714285714285,1.1686542857142856,1.1717214285714286,-0.0012014285714286666,"Sell signal due to trend_sell_ok. loss_pressure=1.328 (moderately conservative) -> SL slightly larger and TP proportionally larger than normal. ATR=0.000754 ⇒ SL≈0.0010, TP≈0.0015. vol_rel=1.783, atr_ratio=1.822 (>1.0,>1.1) so market not flat. cooldown_active=false. volatility acceptable; not flat.",SL,-0.008083928571429611
2025-07-08 05:50:00+00:00,EURUSD,buy,1.17446,1.1739189285714287,1.175361785714286,1.1738689285714285,-0.0006110714285715102,"trend_buy_ok true; volatility acceptable (vol_rel>1.1, atr_ratio>1.0); cooldown_active false; loss_pressure 1.664 -> moderately conservative; SL ≈ 1.5x ATR, TP ≈ 2x ATR",SL,-0.008695000000001122
2025-07-08 16:50:00+00:00,EURUSD,sell,1.1708699999999999,1.1717899999999999,1.1693449999999999,1.169395,0.001454999999999893,"trend_sell_ok=true; volatilité acceptable (vol_rel=1.63, atr_ratio=1.59); loss_pressure=1.33 -> SL/TP modérément conservateurs; ATR=0.00061; cooldown inactive; profil SELL privilégié.",TP,-0.007240000000001229
2025-07-08 17:20:00+00:00,EURUSD,sell,1.16892,1.16987,1.167339642857143,1.16992,-0.001020000000000112,"trend_sell_ok=true; atr>atr_min_hint; vol_rel>1.1 and atr_ratio>1.0; loss_pressure=0 (normal); cooldown_inactive; SL≈1.5*ATR, TP≈2.5*ATR; market conditions support a sell with non-tight stops.",SL,-0.008260000000001341
2025-07-08 18:35:00+00:00,EURUSD,sell,1.17065,1.1715125,1.1692125,1.1715625,-0.0009325000000000938,trend_sell_ok is true; volatility checks pass (vol_rel>1.1 and atr_ratio>1.0); loss_pressure=1 → moderately conservative. Sell with SL ~1.1*ATR and TP ~2*ATR; cooldown not active; ATR above min hint.,SL,-0.009192500000001436
2025-07-09 11:35:00+00:00,EURUSD,sell,1.17159,1.1723774999999999,1.1702774999999999,1.1703275,0.0012424999999999442,"Sell signal: trend_sell_ok is true; volatility/filter passes (vol_rel 1.307, atr_ratio 1.554). Loss_pressure 1 indicates moderately conservative; SL set to 1.25x ATR (0.00065625), TP set to 1.75x ATR (0.00091875); avoid overly tight stops.",TP,-0.00795000000000149
2025-07-09 15:05:00+00:00,EURUSD,sell,1.16956,1.1701599999999999,1.1683599999999998,1.17021,-0.0006700000000000395,trend_sell_ok is True; cooldown_inactive; ATR=0.00037; vol_rel=1.2169; ATR_ratio=1.0193; loss_pressure=0 => normal; choose SL ~1.6x ATR (0.0006) and TP ~3x ATR (0.0012) for a reasonable target given current price 1.16961.,SL,-0.00862000000000153
2025-07-09 15:50:00+00:00,EURUSD,sell,1.17072,1.1716553571428572,1.1691610714285714,1.1717053571428573,-0.0010053571428573016,"trend_sell_ok majeur; loss_pressure=1 => approche modérément conservatrice; ATR=0.00062357; SL ≈ 1.1×ATR (0.00068693), TP ≈ 1.4×ATR (0.00087300); volatilité acceptable; cooldown_inactif.",SL,-0.00962535714285883
2025-07-10 00:35:00+00:00,EURUSD,buy,1.17134,1.1706842857142858,1.1726400000000001,1.17259,0.0012299999999999733,"loss_pressure=1; trend_buy_ok=true; volatility acceptable; cooldown=false; ATR-based levels: sl_points=0.00065, tp_points=0.0013",TP,-0.008395357142858856
2025-07-10 03:20:00+00:00,EURUSD,buy,1.1744700000000001,1.1736700000000002,1.1760700000000002,1.17362,-0.0008700000000000175,trend_buy_ok=true; cooldown_active=false; atr=0.0003464>=atr_min_hint(0.00025); vol_rel=1.127>1.1; atr_ratio=1.200>1.0; loss_pressure=0.0; choose buy with SL≈2.3 ATR (0.0008) and TP≈4.6 ATR (0.0016).,SL,-0.009265357142858872
2025-07-10 09:35:00+00:00,EURUSD,buy,1.1734600000000002,1.1727490000000003,1.1743492857142859,1.1726990000000002,-0.0007810000000000117,"trend_buy_ok=true; loss_pressure=1 (moderately conservative); ATR-based levels: SL ≈ 2×ATR (0.000711), TP ≈ 2.5×ATR (0.000889); cooldown_inactive; volatility within normal range (vol_rel>1.1, atr_ratio>1.0)",SL,-0.010046357142858883
2025-07-10 19:05:00+00:00,EURUSD,sell,1.1684999999999999,1.1692999999999998,1.1670999999999998,1.16935,-0.0008700000000000175,"trend_sell_ok=true; cooldown_active=false; volatility acceptable (vol_rel=1.4797, atr_ratio=1.2157); loss_pressure=1 (moderately conservative); SL ~1.5 ATR, TP ~2.6 ATR.",SL,-0.0109163571428589
